id,cluster_name,authors,a1,title,affiliation,proceeding,location,a2,a3,pages,editor,a4,a5
1170,schapire1990,r. schapire.,5,the strength of weak learnability.,,"machine learning,",,,1990,"197-226,",,,
1171,schapire1990,robert e. schapire.,5(2),combining regression estimates 29,,"machine learning,",,,1990,"197-227,",,,june
1172,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,june
1173,schapire1990,"schapire, r.",,"`the strength of weak learnability',",,"machine learning 5(2),",,,"(1990),",197-227.,,,
1174,schapire1990,"schapire, r.",5(2),the strength of weak learnability.,,"machine learning,",,,(1990).,197-227.,,,
1175,schapire1990,"schapire, r.","5,",the strength of weak learnability.,,"machine learning,",,,(1990).,197-226.,,,
1176,schapire1990,"schapire, r.","2,","the strength of weak learnability machine learning,",,"5,",,,-1990,197-227.,,,
1177,schapire1990,"schapire, r. e.",,"the strength of weak learnability',",,"machine learning 5(2),",,,"(1990),",197-227.,,,
1178,schapire1990,"schapire, r. e.",,"the strength of weak learnability',",,"machine learning 5(2),",,,"(1990),",pp. 197-227.,,,
1179,schapire1990,"schapire, r. e.",,"`the strength of weak learnability',",,"machine learning 5(2),",,,"(1990),",197-227.,,,
1180,schapire1990,"schapire, r. e.","5 (2),",the strength of weak learn-ability.,,"mach. learn.,",,,(1990).,197-227.,,,
1181,schapire1990,"schapire, r. e.",,the strength of weak learnability.,,"machine learning,",,,(1990).,"5 , 197-227.",,,
1182,schapire1990,"schapire, r. e.","5 (2),",the strength of weak learnability.,,"machine learning,",,,(1990).,197-227.,,,
1183,schapire1990,"schapire, r. e.",5(2),the strength of weak learnability.,,"machine learning,",,,(1990).,197-227.,,,
1184,schapire1990,"schapire, r. e.","5(2),",the strength of weak learnability.,,"machine learning,",,,(1990).,197-227.,,,
1185,schapire1990,"schapire, r. e.","5,",the strength of weak learnability.,,"machine learning,",,,(1990).,197-227.,,,
1186,schapire1990,"schapire, r.e.","5,","the strength of weak learnability,",,"machine learning,",,kluwer academic publishers.,"(1990),","pp. 197-227,",,,
1187,schapire1990,"schapire, r.e.",,the strength of weak learn-ability.,,machine learning 5,,,1990,197-227.,,,
1188,schapire1990,"schapire, r.e.",,the strength of weak learnability.,,machine learning 5:,,,1990,197-227.,,,
1189,schapire1990,"schapire, r.e.,","5, 2,","the strength of weak learnability',",,"machine learning,",,,"(1990),",pp. 197-227.,,,
1190,schapire1990,"schapire, r.e.:",,the strength of weak learnability.,,,,,,,,machine learning 5 (1990) 197-227.,
1191,schapire1990,"schapire, robert e.",,the strength of weak learn-ability.,,machine learning 5(2),,,1990,197-226.,,,
1192,schapire1990,"shapire, r.",5,the strength of weak learnability.,,"machine learning,",,,(1990).,197-227.,,,
1193,schapire1990,r. e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1194,schapire1990,r. schapire.,5,the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1195,schapire1990,"schapire, r.",,the strength of weak learnability. machine learning 5 197-227. this article was processed using the l a t e x macro package with llncs style,,,,,1990,,,,
1196,schapire1990,r. e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1197,schapire1990,robert e. schapire.,5,the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1198,schapire1990,robert e. schapire.,5,the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1199,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1200,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1201,schapire1990,r. e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1202,schapire1990,r. schapire.,5,the strength of weak learnability.,,"machine learning,",,,1990,"197-226,",,,
1203,schapire1990,robert schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-226,",,,
1204,schapire1990,r. e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1205,schapire1990,r. schapire.,5,the strength of weak learnability.,,"machine learning,",,,1990,"197-226,",,,
1206,schapire1990,r. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-226,",,,
1207,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1208,schapire1990,robert schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-226,",,,
1209,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1210,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1211,schapire1990,"r.e. schapire,",,"the strength of weak learnability,",,"machine learning 5 (2),",,,1990,,,,
1212,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1213,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1214,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1215,schapire1990,robert e. schapire.,,the strength of weak learnability.,,"machine learning,",,,1990,,,"special issue for colt 89, to appear. a preliminary version is available in proceedings of the thirtieth annual symposium on foundations of computer science, pages 28-33,1989.",
1216,schapire1990,"r. e. schapire,","vol. 5, no. 2,","the strength of weak learnability,'",,"machine learning,",,,1990,"pp. 197-227,",,,
1217,schapire1990,r. schapire.,"5(2),",the strength of weak learnability.,,"machine learning,",,,"1990,",pp. 197-227.,,,
1218,schapire1990,"schapire, r.,",5(2),"the strength of weak learnability,",,"machine learning,",,,1990,"197-227,",,,
1219,schapire1990,r. e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,
1220,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-227,",,,7
1221,schapire1990,robert e. schapire.,5(2),the strength of weak learnability.,,"machine learning,",,,1990,"197-226,",,,
1222,schapire1990,"schapire, r.e.",,the strength of weak learnability.,,machine learning 5:,,,,197-227.,,,
1223,schapire1990,"shapire, r. e.,","vol. 5,","the strength of weak learnability,",,"machine learning,",,,1990,"pp. 197-227,",,,
1224,schapire1990,r. e. schapire.,,pattern languages are not learnable.,,"in proceedings of colt '90,",,"morgan kaufmann,",1990,pages 122-129.,,,
1225,schapire1990e,"robert e. schapire,",,"the emerging theory of average case complexity',",,"tech. report mit/lcs/tm-431,",,,1990,,,,june
1226,schapire1991,r. e. schapire.,,the design and analysis of efficient learning algorithms.,,,"cambridge, ma,","mit press,",1992,,,,
1227,schapire1991,"schapire, r.,",,the design and analysis of efficient learning algorithms.,,,,"mit press,",,92.,,,
1228,schapire1991,r. e. schapire.,,the design and analysis of efficient learning algorithms.,,,,mit press. 38 dana ron and ronitt rubinfeld,(1991).,,,,
1229,schapire1991,robert e. schapire.,,the design and analysis of efficient learning algorithms.,"mit laboratory for computer science,","technical report mit/lcs/tr-493,",,,1991,,,,
1230,schapire1991,r. e. schapire.,,the design and analysis of efficient learning algorithms. acm distinguished dissertation awards series.,,,"cambridge, ma.,","the mit press,",1991,,,,
1231,schapire1991,robert e. schapire.,,the design and analysis of ef ficient learning algorithms.,,,"cambridge, ma,","mit press,",1992,,,,
1232,schapire1991,"schapire, r.,",,the design and analysis of efficient learning algorithms.,,,,"mit press,",1992,,,,
1233,schapire1991,r. schapire.,,the design and analysis of efficient learning algorithms.,,,,"mit press,",1992,,,,
1234,schapire1991,robert e. schapire.,,the design and analysis of efficient learning algorithms.,,,"cambridge, ma,","mit press,",1992,,,124 bibliography,
1235,schapire1991,r. e. schapire.,,the design and analysis of efficient learning algorithms.,,,"cambridge, ma,","mit press,",1992,,,,
1236,schapire1991,robert e. schapire.,,the design and analysis of efficient learning algorithms.,,,"cambridge, ma,","mit press,",1992,,,,
1237,schapire1991,robert e. schapire.,,the design and analysis of efficient learning algorithms.,,,"cambridge, massachusetts,","mit press,",1991,,,,
1238,schapire1991,robert e. schapire.,,the design and analysis of efficient learning algorithms.,"m.i.t.,","phd thesis,",,,1991,,,,
1239,schapire1991,r. e. schapire.,,the design and analysis of efficient learning algorithms.,,,"cam-bridge, ma,","mit press,",1992,,,,
1240,schapire1991,r. e. schapire.,,the design and analysis of efficient learning algorithms.,,,"cambridge, ma,","mit press,",1992,,,,
1241,schapire1991,robert e. schapire.,,"private correspondence,",,,,,1992,,,,january
1242,schapire1991,robert e. schapire.,,the design and analysis of efficient learning algorithms.,"m.i.t.,","phd thesis,",,,1991,,,,
1243,schapire1991,"schapire, r.e.,",,the design and analysis of efficient learning algorithms.,,,,"the mit press,",1992,,,,15
1244,schapire1991,"schapire, r.e.,",,the design and analysis of efficient learning algorithms.,,,,"the mit press,",1992,,,,
1245,schapire1991l,robert e. schapire.,,learning probabilistic read-once formulas on product distributions.,,"in computation learning theory: proceedings of the fourth annual workshop,",,,1991,,,,august
1246,schapire1991l,robert e. schapire.,,learning probabilistic read-once formulas on product distributions.,,"in proceedings of the fourth annual workshop on computational learning theory,",,,1991,"pages 184-198,",,,august
1247,schapire1992,r. e. schapire.,,the design and analysis of ef ficient learning algorithms.,,,"cam bridge, ma,","mit press,",1992,,,,
1248,schapire1992,robert e. schapire.,,"private correspondence,",,,,,1992,,,,january
1249,schapire1993,"r. e. schapire, l. m. sellie.",,learning sparse multivariate polynomial over a field with queries and counterexamples.,,in proceedings of the sixth annual acm workshop on computational learning theory.,,,1993,,,,"july,"
1250,schapire1994,"schapire, r. e. & warmuth, m. k.",,on the worst-case analysis of temporal-difference learning algorithms.,,"in machine learning: proceedings of the eleventh international conference,",,morgan kaufmann.,(1994).,pages 266-274.,,,
1251,schapire1994,"schapire, r. e., and warmuth, m. k.",,"on the worst-case analysis of temporal-difference learing algorithms,",,"in 'proceddings, 11th international conference on machine learning,'","san francisco, ca.","morgan kaufmann,","(1994),","pp. 266-274,",,to appear in machine learning.,
1252,schapire1994,robert e. schapire and manfred k. warmuth.,,on the worst-case analysis of temporal-difference learning algorithms.,,"in proceedings of the eleventh international conference on machine learning,","san francisco, califor-nia, 1994.",morgan kaufmann.,,"pages 266-274,",,,
1253,schapire1994,robert e. schapire and manfred k. warmuth.,,on the worst-case analysis of temporal-difference learning algorithms.,,"in proc. 11th international conference on machine learning,",,"morgan kaufmann,",1994,pages 266-274.,,,
