ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
an authorization system for digital libraries,"ugo capuozzo , elena ferrari , vijayalakshmi atluri , elisa bertino , nabil r. adam",vldb j.,2002,towards knowledge-based digital libraries,"e. ferrari , n.r. adam , v. atluri , e. bertino , u. capuozzo",the vldb journal -- the international journal on very large data bases,2002,"('title',)"
an authorization system for digital libraries,"ugo capuozzo , elena ferrari , vijayalakshmi atluri , elisa bertino , nabil r. adam",vldb j.,2002,an authorization system for digital libraries,"e. ferrari , n.r. adam , v. atluri , e. bertino , u. capuozzo",the vldb journal -- the international journal on very large data bases,2001,"('year',)"
a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994,storage and retrieval of xml data using relational databases,"munir cochinwala , john bradley",very large data bases,1994,"('title',)"
a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994,a multidatabase system for tracking and retrieval of financial data,"surajit chaudhuri , kyuseok shim",very large data bases,1994,"('authors',)"
a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,1994,a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",very large data bases,2001,"('year',)"
a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",very large data bases,1994,a multidatabase system for tracking and retrieval of financial data,"munir cochinwala , john bradley",vldb,2003,"('year',)"
data model for extensible support of explicit relationships in design databases,"joan peckham , bonnie mackellar , michael doherty",the vldb journal -- the international journal on very large data bases,1995,data model for extensible support of explicit relationships in design databases,"joan peckham , bonnie mackellar , michael doherty",vldb j.,1999,"('year',)"
epsilon grid order : an algorithm for the similarity join on massive high-dimensional data,"florian krebs , christian böhm , bernhard braunmüller , hans-peter kriegel",sigmod conference,2001,epsilon grid order : an algorithm for the similarity join on massive high-dimensional data,"christian b &#246; hm , bernhard braunm &#252; ller , florian krebs , hans-peter kriegel",international conference on management of data,1996,"('year',)"
microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1999,extraction of object-oriented structures from existing relational databases,adam blum,very large data bases,1999,"('title',)"
microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1999,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1997,"('year',)"
microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1999,extraction of object-oriented structures from existing relational databases,adam blum,vldb,1999,"('title',)"
microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1999,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1997,"('year',)"
the prototype of the dare system,"tiziana catarci , giuseppe santucci",sigmod conference,2001,the prototype of the dare system,"tiziana catarci , giuseppe santucci",international conference on management of data,1995,"('year',)"
the prototype of the dare system,"tiziana catarci , giuseppe santucci",international conference on management of data,2001,the prototype of the dare system,"tiziana catarci , giuseppe santucci",sigmod conference,1994,"('year',)"
the prototype of the dare system,"tiziana catarci , giuseppe santucci",international conference on management of data,2001,the prototype of the dare system,"tiziana catarci , giuseppe santucci",sigmod conference,1999,"('year',)"
the prototype of the dare system,"tiziana catarci , giuseppe santucci",international conference on management of data,2001,the prototype of the dare system,"tiziana catarci , giuseppe santucci",sigmod conference,1995,"('year',)"
database de-centralization - a practical approach,"césar a. galindo-legaria , eirik dahle , tor didriksen",vldb,1995,providing database migration tools - a practicioner 's approach,"tor didriksen , c &#233; sar a. galindo-legaria , eirik dahle",very large data bases,1995,"('title',)"
database de-centralization - a practical approach,"tor didriksen , c &#233; sar a. galindo-legaria , eirik dahle",very large data bases,1995,database de-centralization - a practical approach,"wen-chi hou , zhongyang zhang",vldb,1995,"('authors',)"
declustering databases on heterogeneous disk systems,"doron rotem , sridhar seshadri , ling tony chen",vldb,1995,answering xml queries on heterogeneous data sources,"ling tony chen , doron rotem , sidhar seshadri",very large data bases,1995,"('title',)"
declustering databases on heterogeneous disk systems,"doron rotem , sridhar seshadri , ling tony chen",vldb,1995,declustering databases on heterogeneous disk systems,"ling tony chen , doron rotem , sidhar seshadri",very large data bases,2001,"('year',)"
declustering databases on heterogeneous disk systems,"ling tony chen , doron rotem , sidhar seshadri",very large data bases,1995,semantic integration in heterogeneous databases using neural networks,"doron rotem , sridhar seshadri , ling tony chen",vldb,1995,"('title',)"
declustering databases on heterogeneous disk systems,"ling tony chen , doron rotem , sidhar seshadri",very large data bases,1995,declustering databases on heterogeneous disk systems,"doron rotem , sridhar seshadri , ling tony chen",vldb,1994,"('year',)"
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",the vldb journal -- the international journal on very large data bases,2000,"('authors',)"
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",vldb j.,2000,"('venue',)"
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,1996,"('year',)"
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,query unnesting in object-oriented databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000,"('title',)"
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,1998,"('year',)"
effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,effective timestamping in databases,"kien a. hua , jung-hwan oh",the vldb journal -- the international journal on very large data bases,2000,"('authors',)"
