ltable_authors,ltable_booktitle,ltable_date,ltable_editor,ltable_address,ltable_institution,ltable_journal,ltable_month,ltable_note,ltable_pages,ltable_publisher,ltable_tech,ltable_title,ltable_category,ltable_volume,ltable_year,rtable_authors,rtable_booktitle,rtable_date,rtable_editor,rtable_address,rtable_institution,rtable_journal,rtable_month,rtable_note,rtable_pages,rtable_publisher,rtable_tech,rtable_title,rtable_category,rtable_volume,rtable_year,alteredAttributes,originalRightId
"Fahlman, S. and C. Lebiere.","Advances in Neural Information Processing Systems: Proceedings of the 1989 Conference,",1990.,"In Touretzky, D. S., editor,",,,,,,524-532.,"Morgan Kauffmann,",,The Cascade-Correlation learning architecture.,,,,"Utgoff, P. E.","Advances in Neural Information Processing Systems,",,"Touretzky, editor,","San Mateo, 1990.",,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture. In D.S.,,"volume 2,",,"('authors',)",1@321
"Fahlman, S. and C. Lebiere.","Advances in Neural Information Processing Systems: Proceedings of the 1989 Conference,",1990.,"In Touretzky, D. S., editor,",,,,,,524-532.,"Morgan Kauffmann,",,The Cascade-Correlation learning architecture.,,,,S.E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",,"Touretzky, editor,","San Mateo, 1990.",,,,,"pages 524-532,",Morgan Kaufmann.,,Shift of bias for inductive concept learning.,,"volume 2,",,"('title',)",1@321
"Aha, D. W., D. Kibler, & Albert M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6 (1),",(1991).,"Utgoff, P. E.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"('authors',)",0@620
"Aha, D. W., D. Kibler, & Albert M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6 (1),",(1991).,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,,,"6,",(1991).,"('title',)",0@620
S. E. Fahlman and Lebiere C.,in Neural Information Processing Systems,"(1990),","Editors D. Touretzky,","Denver, Colorado,",,,,,pp. 524-532.,"Morgan Kauf-mann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,"2,",,"Aha, D. W., D. Kibler, & Albert M. K.","In Advances in Neural Information Processing Systems 2 (NIPS-2),",(1989).,,"Denver, Colorado.",,,,,,,,The cascade-correlation learning architecture.,,,,"('authors',)",0@311
S. E. Fahlman and Lebiere C.,in Neural Information Processing Systems,"(1990),","Editors D. Touretzky,","Denver, Colorado,",,,,,pp. 524-532.,"Morgan Kauf-mann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,"2,",,"Fahlmann, S. E. and Lebiere, C.","In Advances in Neural Information Processing Systems 2 (NIPS-2),",(1989).,,"Denver, Colorado.",,,,,,,,Instance-Based Learning Algorithms.,,,,"('title',)",0@311
S. E. Fahlman and Lebiere C.,in Neural Information Processing Systems,"(1990),","Editors D. Touretzky,","Denver, Colorado,",,,,,pp. 524-532.,"Morgan Kauf-mann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,"2,",,"Fahlman, S. E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",,,,,,,Morgan Kauffman.,,The utility of background knowledge in inductive learning.,,2.,,"('title',)",0@276
"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"Aha, D., Kibler D., and Albert, M.K",,,,,,Machine Learning,,,pp.37-66.,,,,,"6(1),",(1991).,"('title',)",1@635
"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"Aha, D., Kibler D., and Albert, M.K",,,,,,Machine Learning,,,pp.37-66.,,,,,"6(1),",(1991).,"('title',)",1@635
"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6(1),",(1991).,"Aha, D., Kibler D., and Albert, M.K",,,,,,Machine Learning,,,pp.37-66.,,,,,"6(1),",(1991).,"('title',)",1@635
"Aha, D., Kibler D., and Albert, M.K",,,,,,Machine Learning,,,pp.37-66.,,,Instance-Based Learning.,,"6(1),",(1991).,"Utgoff, P.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6(1),",(1991).,"('authors',)",0@633
"Aha, D., Kibler D., and Albert, M.K",,,,,,Machine Learning,,,pp.37-66.,,,Instance-Based Learning.,,"6(1),",(1991).,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Incremental induction of decision trees.,,"6(1),",(1991).,"('title',)",0@633
"Aha, D., Kibler D., and Albert, M.K",,,,,,Machine Learning,,,pp.37-66.,,,Instance-Based Learning.,,"6(1),",(1991).,"Clouse, J., & Utgoff, P.",,,,,,Machine Learning,,,37-66.,,,Instance-Based Learning Algorithms.,,"6(1),",(1991).,"('authors',)",0@633
"Aha, D., Kibler D., and Albert, M.K",,,,,,Machine Learning,,,pp.37-66.,,,Instance-Based Learning.,,"6(1),",(1991).,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,A teaching method for reinforcement learning.,,"6(1),",(1991).,"('title',)",0@633
"D. W. Aha, D. Kibler, and M. K. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,A machine learning system for automated cataloging of large scale sky surveys.,,6(1),1991.,"('title',)",0@916
"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Learning representative exemplars of concepts: An initial case study.,,"6 (1),",(1991).,"('title',)",1@922
"Aha, David W., Dennis Kibler, Albert Marc K.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Learning representative exemplars of concepts: An initial case study.,,"6 (1),",(1991).,"('title',)",1@922
"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,,,,,,pp. 524-532.,Morgan Kaufmann.,,Instance-based prediction of continuous values.,,"II,",,"('title',)",1@309
"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"Utgoff, P.E.",Advances in Neural Information Processing Systems,(1990).,,,,,,,pp. 524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,"II,",,"('authors',)",1@309
"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,,,,,,pp. 524-532.,Morgan Kaufmann.,,"Decision Tree Induction Based on Efficient Tree Restructuring,",,"II,",,"('title',)",1@309
"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,,,,,,pp. 524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,"II,",,M. E. Connel and P. E. Utgoff.,In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"('authors',)",0@282
"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,,,,,,pp. 524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,"II,",,"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Learning to control a dynamic physical system.,,Vol. 2).,,"('title',)",0@282
"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,,,,,,pp. 524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,"II,",,P.E. Utgoff.,In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"('authors',)",0@282
"Fahlman, S.E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,,,,,,,pp. 524-532.,Morgan Kaufmann.,,The Cascade-Correlation Learning Architecture.,,"II,",,"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Shift of bias for inductive concept-learning.,,Vol. 2).,,"('title',)",0@282
"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"Utgoff, P. E.",Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,The Cascade-Correlation learning architecture.,,"2,",,"('authors',)",1@333
"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,Perceptron Trees: A Case Study in Hybrid Concept Representation.,,"2,",,"('title',)",1@333
S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,The Cascade-Correlation learning architecture.,,"2,",,"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Learning to control a dynamic physical system.,,Vol. 2).,,"('title',)",0@282
S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,The Cascade-Correlation learning architecture.,,"2,",,P.E. Utgoff.,In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"('authors',)",0@282
S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,The Cascade-Correlation learning architecture.,,"2,",,"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Shift of bias for inductive concept-learning.,,Vol. 2).,,"('title',)",0@282
"Fahlman, S. E. & C.","in Advances in Neural Information Processing Systems 2,",,"D.S. Touretzky, ed.,","San Mateo,",,,,,pp. 524-532.,"Morgan Kaufmann,",,"Lebiere (1990), The Cascade-Correlation Learning Architecture,",,,,"Utgoff, P. E.",Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,The Cascade-Correlation learning architecture.,,"2,",,"('authors',)",1@333
"Fahlman, S. E. & C.","in Advances in Neural Information Processing Systems 2,",,"D.S. Touretzky, ed.,","San Mateo,",,,,,pp. 524-532.,"Morgan Kaufmann,",,"Lebiere (1990), The Cascade-Correlation Learning Architecture,",,,,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,Perceptron Trees: A Case Study in Hybrid Concept Representation.,,"2,",,"('title',)",1@333
S.E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,ed. D.S. Touretsky.,,,,,,"524-532,",,,The cascade-correlation learning architecture.,,"2,",,"Utgoff, P. E.",Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,The Cascade-Correlation learning architecture.,,"2,",,"('authors',)",1@333
S.E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,ed. D.S. Touretsky.,,,,,,"524-532,",,,The cascade-correlation learning architecture.,,"2,",,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,Perceptron Trees: A Case Study in Hybrid Concept Representation.,,"2,",,"('title',)",1@333
"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,"User Embodiment in Collaborative Virtual Environments,",,"2,",,"('title',)",1@373
S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,; The Cascaded-Correlation Learning Architecture.,,"2,",,M. E. Connel and P. E. Utgoff.,In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"('authors',)",0@282
S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,; The Cascaded-Correlation Learning Architecture.,,"2,",,"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Learning to control a dynamic physical system.,,Vol. 2).,,"('title',)",0@282
S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,; The Cascaded-Correlation Learning Architecture.,,"2,",,P.E. Utgoff.,In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,Vol. 2).,,"('authors',)",0@282
S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,; The Cascaded-Correlation Learning Architecture.,,"2,",,"Fahlman, S. E., & Lebiere, C.",In Advances in Neural Information Processing Systems,(1990).,D. S. Touretzky (Ed.),"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Shift of bias for inductive concept-learning.,,Vol. 2).,,"('title',)",0@282
"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,The cascade-correlation learning architecture.,,"2,",,S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,"User Embodiment in Collaborative Virtual Environments,",,"2,",,"('title',)",1@373
S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,; The Cascaded-Correlation Learning Architecture.,,"2,",,"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,Using Decision Trees to Improve Case-Based Learning.,,"2,",,"('title',)",0@305
S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,; The Cascaded-Correlation Learning Architecture.,,"2,",,"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,The utility of knowledge in inductive learning.,,"2,",,"('title',)",0@305
"Fahlman, S. E., & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S. (Ed.),","San Mateo, CA.",,,,,pp. 524-532.,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"2,",,S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,"User Embodiment in Collaborative Virtual Environments,",,"2,",,"('title',)",1@373
S.E. Fahlman and Lebiere C.,"In: Advances in Neural Information Processing Systems,",1990.,,,,,,,"524-532,",,,; The Cascaded-Correlation Learning Architecture.,,"2,",,"Fahlman, S. E., & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S. (Ed.),","San Mateo, CA.",,,,,pp. 524-532.,"Morgan Kaufmann,",,Lookahead feature construction for learning hard concepts.,,"2,",,"('title',)",0@285
Fahlman S. and Lebiere C.,Advances in Neural Information Processing Systems,(1990).,"In D. Touretzky (Ed),",,,,,,,Morgan Kaufmann.,,The Cascade Correlation Learning Architecture.,,"volume2,",,"S. E. Fahlman AND C. Lebiere,",in Advances in Neural Information Processing Systems,1990.,"(D.  S. Touretzky, Ed.),","San Mateo, CA,",,,,,"pp. 524-532,","Morgan Kaufmann,",,Decision theoretic subsampling for induction on large databases.,,2,,"('title',)",1@323
"Fahlman, S. E. and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,","San Mateo, CA:",,,,,pages 525-532.,Morgan Kaufmann.,,The cascade-correlation learning algorithm.,,"2,",,"S. E. Fahlman AND C. Lebiere,",in Advances in Neural Information Processing Systems,1990.,"(D.  S. Touretzky, Ed.),","San Mateo, CA,",,,,,"pp. 524-532,","Morgan Kaufmann,",,Decision theoretic subsampling for induction on large databases.,,2,,"('title',)",1@323
"Utgoff, P. E., & Brodley, C. E.",,,,University of Massachusetts at Amherst.,,,,,,,,Linear machine decision trees.,"Tech. rep. 10,",,(1991).,"Utgoff, P. E., & Brodley, C. E.",,,,"Amherst, MA: University of Massachusetts,",Department of Computer and Information Science.,,,,,,,Instance-based learning algorithms.,"(COINS Technical Report 91-10),",,(1991).,"('title',)",0@1791
"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning ,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,"Parallel Interpretation of Logic Programs,",,6(1),1991.,"('title',)",1@962
"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning ,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).,P. Utgoff.,,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"('authors',)",1@962
"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning ,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,An Improved Algorithm for Incremental Induction of Decision Trees.,,6(1),1991.,"('title',)",1@962
"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,"Parallel Interpretation of Logic Programs,",,6(1),1991.,"('title',)",1@962
"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),P. Utgoff.,,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"('authors',)",1@962
"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,An Improved Algorithm for Incremental Induction of Decision Trees.,,6(1),1991.,"('title',)",1@962
