ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes
instant immersion 33 languages,topics entertainment,43.99,instant immers italian dlux 2 .,topics entertainment,49.99,"('title',)"
instant immersion 33 languages,topics entertainment,43.99,topics entertainment instant immersion spanish advanced audio,topics entertainment,49.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion german audio,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion language lab deluxe edition,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion japanese ( audio book ),,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion spanish audio deluxe,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,39.95,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion spanish 2.0,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,29.99,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,29.99,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion japanese 2.0,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,19.99,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion hawaiian audio,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,29.99,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian deluxe 2.0,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,49.99,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion american sign language win/mac,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,9.99,"('price',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion translator deluxe 2.0,,129.99,"('title',)"
instant immersion italian platinum,topics entertainment,129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,49.99,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,topics entertainment instant immersion italian 2.0,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,17.55,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion japanese 2.0,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,22.43,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immers german dlux 2.0,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion japanese ( audio book ) ( audio book ),topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,19.95,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion 33 languages,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,43.99,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,topics entertainment instant immersion german audio,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,6.56,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion language lab deluxe edition,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,14.9,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,27.57,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,31.06,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,19.95,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immers japanese dlx 2 .,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,topics entertainment instant immersion ingles audio deluxe,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,17.55,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion translator deluxe 2.0,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,22.9,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,topics entertainment instant immersion spanish audio deluxe,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,17.55,"('price',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion 33 languages,topics entertainment,129.99,"('title',)"
instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,instant immersion italian platinum,topics entertainment,47.36,"('price',)"
instant immersion german audio,topics entertainment,,instant immersion german deluxe 2.0,,12.05,"('title',)"
instant immersion german audio,topics entertainment,,instant immersion language lab deluxe edition,,12.05,"('title',)"
instant immersion german audio,topics entertainment,,instant immersion italian platinum,,12.05,"('title',)"
instant immersion german audio,topics entertainment,,instant immersion spanish audio deluxe,,12.05,"('title',)"
instant immersion german audio,topics entertainment,,instant immersion french deluxe 2.0,,12.05,"('title',)"
instant immersion german audio,topics entertainment,,instant immersion italian deluxe 2.0,,12.05,"('title',)"
instant immersion german audio,topics entertainment,,instant immersion french 2.0,,12.05,"('title',)"
instant immersion german audio,topics entertainment,,instant immersion translator deluxe 2.0,,12.05,"('title',)"
topics entertainment instant immersion german audio,,12.05,topics entertainment instant immersion italian 2.0,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immersion japanese 2.0,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immersion spanish deluxe 2.0 topics,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immers german dlux 2.0,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immersion japanese ( audio book ) ( audio book ),topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immersion spanish 2.0 topics,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immersion 33 languages,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,topics entertainment 40206 instant immersion german lab ( software/audiobook/workbook ) win 98 me 2000 xp/mac os 9 or x,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,topics entertainment instant immersion german 2.0,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,topics entertainment instant immersion hawaiian audio,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,topics entertainment instant immersion japanese crash course,topics entertainment,,"('title',)"
topics entertainment instant immersion german audio,,12.05,instant immersion language lab deluxe edition,topics entertainment,,"('title',)"
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft powerpoint 2004 upgrade ( mac ),,228.95,"('title',)"
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft powerpoint 2004 ( mac ),,228.95,"('title',)"
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft office 2004 standard ( mac ),,228.95,"('title',)"
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft excel 2004 spreadsheet software mac apple & mac software,,399.99,"('price',)"
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft word 2004 upgrade ( mac ),,228.95,"('title',)"
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft word 2004 ( mac ),,228.95,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft office visio standard 2007 upgrade ( pc ),microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft ( r ) access 2007,microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft word 2004,microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft office 2004 standard,microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft excel 2004 ( mac ),microsoft,369.99,"('price',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft ( r ) project standard 2007,microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft word 2007 upgrade ( pc ),microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft windows vista home basic upgrade ( pc ),microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft excel 2004 ( mac ),microsoft,99.99,"('price',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft ( r ) money 2007 premium,microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft excel 2004 ( mac ),microsoft,69.99,"('price',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft ( r ) project standard 2007,microsoft,229.99,"('title',)"
microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,microsoft ( r ) office 2004 for mac standard edition upgrade version,microsoft,229.99,"('title',)"
