label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
0,adobe indesign cs3 [ m#c ],adcbe,69G.0,adobe incesign cs3 for mac upgrade from pagemaker,n:n,205.*9,3019
0,adobe lreative suite cs3 web premium upgrade [ mac ],a]obe,4e9.0,adobe indesign cs3]for mac upgrade from pagemaker,n9n,K05.99,3020
0,adobe creative suite cs3 masger collection upgrade [ mac ],aXobe,1h99.0,adobe indepign cs3 for mac upgrade from pagemaker,san,20\.99,3021
0,adobe creative suite cs37design standard upgrade [ mac ],adCbe,399.{,adobe indesignIcs3 for mac upgrade from pagemaker,n)n,205.9U,3022
0,adobe pagemaker v7 .0.2 cd mac-tpg 17530402 ),ado0e,138.l5,adobe indesign cs3 for mac upgrade from (agemaker,nbn,u05.99,3023
0,adobe dreamweaver cJ3 upgrade [ mac ],adoNe,1\9.0,adobe phot.shop cs3 extended for mac upgrade,naf,329.9@,3024
0,adobe indesign cs3 upgrade from paeemaker [ mac ],adobG,199F0,adobe photoshop cs3 extQnded for mac upgrade,naU,329.9@,3025
0,mdobe indesign cs3 upgrade from pagemaker,aDobe,199T0,adobe photoshop cs3 exte;ded for mac upgrade,na&,3X9.99,3026
0,adobe dreamwe[ver cs3 upgrade,adob^,199=0,adobe photoshop cs3eextended for mac upgrade,6an,3V9.99,3027
0,adobe after effects cs3 upgrade,a%obe,299.0,adobe photoshop cs3 extended for mac upgrad(,Yan,d29.99,3028
0,adobe indeEign cs3 upgrade [ mac ],pdobe,%99.0,adobe photoshop cs3 extended for mac uIgrade,lan,328.99,3029
0,adobedillustrator cs3 upgrade [ mac ],a%obe,K99.0,adobe photoshop cs3 extended for mrc upgrade,Gan,32~.99,3030
1,adobe photoshop cs3 extende? upgrade [ mac ],adob;,?49.0,adobe photoshop cs3 extenTed for mac upgrade,na5,32F.99,3031
0,adobe photoshop cs2 ( mqc ) [ old version ],Fdobe,64?.0,adob7 photoshop cs3 extended for mac upgrade,nao,d29.99,3032
0,adobe photoshop cs3 [ |ac ],adobp,649P0,adobe photosfop cs3 extended for mac upgrade,na.,32E.99,3033
0,adobe flash 5ro cs3 upgrade [ mac ],ahobe,G99.0,adobe photoshop cs3 extended for m)c upgrade,nak,329./9,3034
0,adobe creative suite cs3 design standard]upgrade,adobr,399.Z,adobe photoshop cs= extended for mac upgrade,naj,3*9.99,3035
0,adobe photoshop elements 4.0 ( )ac ),adoae,N9.99,Vdobe photoshop cs3 extended for mac upgrade,Han,329./9,3036
0,adobe creative suite cs3 webYstandard upgrade [ mac ],adKbe,O99.0,adobe photoshop cs3 extended for mac ulgrade,nag,"3""9.99",3037
0,adobr creative suite cs3 web premium upgrade [ mac ],udobe,4}9.0,adlbe photoshop cs3 extended for mac upgrade,nac,329e99,3038
0,adowe photoshop cs3 extended,ad;be,992.0,adobe photoshop cs3 extended for mac }pgrade,n8n,32t.99,3039
0,adobe creative suite cs3 design standard upgrade [cmac ],3dobe,3e9.0,adobe photoshop cs3 extended for/mac upgrade,nan,329.Z9,3040
0,adobe photoshop cs3 extenGed [ mac ],"""dobe",999?0,adobe photPshop cs3 extended for mac upgrade,na5,3y9.99,3041
0,adobe photoshop cs2 fundamental techniques by julieanne kobt,softw.re cinema,nin,"adobe photoshop cs3 extended for ,ac upgrade",nNn,3k9.99,3042
0,adobe auditio8 2.0 upgrade,adob`,12A.0,a6obe photoshop cs3 extended for mac upgrade,nwn,320.99,3043
0,onone essentials2for adobe photoshop elements,onone sofTware,M9.95,adobe photoshop cs~ extended for mac upgrade,nLn,3Q9.99,3044
0,adobe illustrator cs3 upgrade from freeSand [ mac ],*dobe,19n.0,adobe photoshop cs3 extenTed for mac upgrade,n.n,32V.99,3045
0,adobe drea1weaver cs3 upgrade [ mac ],adoce,129.0,adobe-dreamweaver cs3 complete package 1 user academic cd windows,-an,189.0,3046
0,"adobe dreamwe""ver cs3 upgrade",ado/e,1T9.0,adobe dreamweaver cs3 complete package 1 user academic cE windows,$an,18g.0,3047
0,wasp bar code wasp bar codevlabeler complete package 3 users std cd -,waspctechnologies,nKn,adobe dreamweaver cs3 complet- package 1 user academic cd windows,n[n,"18"".0",3048
0,adobe dreamweaver csP upgrade [ mac ],adgbe,199/0,adobe cs3 master collection academiT,naw,939.9d,3049
0,adobe dreamweav$r cs3 upgrade,aCobe,199#0,adobe cs3 master collection acad~mic,naa,939.9N,3050
0,adobe after effects cs3 upg;ade,Wdobe,299.2,"ad""be cs3 master collection academic",nal,935.99,3051
0,station accessqcollection,sonydcreative-software,29.90,adobe cs3 master collection acadPmic,<an,931.99,3052
0,adoie after effects cs3,ad3be,999.~,adube cs3 master collection academic,na#,934.99,3053
0,adobe creative suite cs3 production p*emium upsell,adob2,1S99.0,adobe cs3 master collection academic,n]n,939z99,3054
0,adobe dreamweaver cs3 [amac ],adose,399@0,adobe cs3 master collection academi?,n5n,93'.99,3055
0,adobe creaBive suite cs3 production premium,aLobe,16S9.0,adobe cs3 master collecti#n academic,xan,93x.99,3056
0,adobe dreamweav}r cs3 upgrade [ mac ],adoae,199.u,adobe illustraror cs3 upgrade from freehand for mac,nfn,l06.99,3057
0,adobe indesign cq3 upgrade from pagemaker [ mac ],adUbe,19p.0,adobe illustrator cs3 upgrade from freehPnd for mac,nan,20`.99,3058
0,adobe indesign cs3 upgrade from page{aker,gdobe,1U9.0,adobe illustrator cs3 upgrade from freehand foT mac,naQ,20r.99,3059
0,adobe dreamweaver cs3 upgjade,adobj,P99.0,adobe illustrator cs3 u8grade from freehand for mac,n/n,206.{9,3060
0,aeobe illustrator cs3 [ mac ],a!obe,599F0,adobe illustrator cs3 upgr&de from freehand for mac,nDn,20P.99,3061
0,adobe indesign cs3 u4grade [ mac ],afobe,19=.0,adobe illustrator cu3 upgrade from freehand for mac,na6,"2""6.99",3062
0,adobe il2ustrator cs3 upgrade [ mac ],ado\e,190.0,adobe illustrator cs3 upgrahe from freehand for mac,nWn,206199,3063
0,adobe flash pro csb upgrade [ mac ],adoGe,1E9.0,adobe illustrator cs3 upgradeJfrom freehand for mac,na6,2G6.99,3064
0,adobe pyotoshop cs3 upgrade [ mac ],adcbe,19900,adobe illustra|or cs3 upgrade from freehand for mac,na;,"2,6.99",3065
0,adobe creative suite cs3 weN premium upgrade [ mac ],adobt,499?0,adobe illustrator cs3 upgrade from freehand fo) mac,ngn,-06.99,3066
0,adobe creative suite cs3 master cyllection upgrade [ mac ],adobe,13z9.0,adobe illustrator cs3 upgrade from fr)ehand for mac,"na""",2f6.99,3067
0,ad$be creative suite cs3 design standard upgrade [ mac ],*dobe,3a9.0,adobe illustEator cs3 upgrade from freehand for mac,na},206.99,3068
1,adobe illustrator cs3 upgrade from freehand [ mac ',adobK,197.0,adobe illustrato? cs3 upgrade from freehand for mac,nZn,20T.99,3069
0,adobe dreamweaver cs3 uBgrade [ mac ],ado>e,199h0,adobe contributeKcs3 upgrade,7an,82}99,3070
0,adobe indesign cs7 upgrade from pagemaker [ mac ],"adob,",159.0,adobe con)ribute cs3 upgrade,naS,82(99,3071
0,adobe dreamweaver cs3 upg'ade,ad[be,1y9.0,adobe contribut{ cs3 upgrade,nFn,82r99,3072
0,ado\e creative suite cs3 production premium upgrade,adobf,*99.0,adobe Zontribute cs3 upgrade,na;,82.E9,3073
0,adob. after effects cs3 upgrade,ado!e,29W.0,adobe contribute6cs3 upgrade,njn,82.D9,3074
0,adobe illustratoy cs3 upgrade [ mac ],Wdobe,19#.0,adobe cont$ibute cs3 upgrade,}an,82Q99,3075
0,adobe creative suite cs3 desig< premium upgrade [ mac ],a;obe,599k0,ad%be contribute cs3 upgrade,tan,82.%9,3076
0,adobe Dlash pro cs3 upgrade [ mac ],adobN,19F.0,adobe c0ntribute cs3 upgrade,lan,82.9+,3077
0,adobe creative suite cs3 design standard u?grade,a4obe,399q0,adobe contribu}e cs3 upgrade,"n,n",L2.99,3078
0,adobe photoshop cs3 upgrdde [ mac ],kdobe,P99.0,adobe contribute cs3 upgrage,7an,84.99,3079
0,adobe creative suite cs3 web premium upgradeE[ mac ],#dobe,4@9.0,a0obe contribute cs3 upgrade,na+,82.:9,3080
0,adobe creative suite cs3 master c`llection upgrade [ mac ],aiobe,139E.0,adobe contribut! cs3 upgrade,>an,82.*9,3081
0,"adobe dreamweaver cs3 upgrade [ m""c ]",adobQ,19k.0,ado-e dreamweaver cs3 complete package 1 user academic cd mac,gan,18s.0,3082
0,adobe photoshop elements 4.z plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems :nc,Zan,adobe 8reamweaver cs3 complete package 1 user academic cd mac,nRn,1l9.0,3083
0,adobe dreamweavermcs3 upgrade,adRbe,1#9.0,adobe dreamweaver cs3 comp$ete package 1 user academic cd mac,nzn,189.x,3084
0,dreamweaver cs3 9 ma= ed 1u,adobe-educatoon-box,199.M,adobe dreamweaver cs3 complete package 1 usermacademic cd mac,}an,"189,0",3085
0,a@obe dreamweaver cs3 [ mac ],adMbe,099.0,aJobe dreamweaver cs3 complete package 1 user academic cd mac,nxn,1o9.0,3086
1,hoyle : classic collectiony2006,encgre,11.99,encore software 11052 hoyle : classic collect$on 2006 win 98 me 2000 xp,Ban,18.9[,3087
0,adobe indesZgn cs3 upgrade from pagemaker [ mac ],adob$,",99.0",adobe8cs3 production premium upgrade,nQn,8@2.99,3088
0,adobe creative suite cs39production premium,ad.be,1699.H,adobe cs3 producti!n premium upgrade,naj,8b2.99,3089
0,adobe>premiere pro 2.0,ad4be,i49.0,adobe cs3 production premium)upgrade,naB,822.9E,3090
0,adobe indesign csR upgrade from pagemaker,a.obe,195.0,adole cs3 production premium upgrade,n.n,)22.99,3091
0,adobe dreamwXaver cs3 upgrade,adob@,19k.0,adobe cs3 !roduction premium upgrade,=an,872.99,3092
1,adobT creative suite cs3 production premium upgrade,a(obe,z99.0,adobe cs3 production premium {pgrade,na$,822.=9,3093
0,adobe creBtive suite cs3 web premium upsell [ mac ],aYobe,13W9.0,adobe cy3 production premium upgrade,/an,8=2.99,3094
0,adobe indesign cs3 upgr.de [ mac ],adoce,199.A,adobe cs3 production premiuD upgrade,-an,822.9N,3095
0,adobe illustrator cs3 upgrade [ macz],%dobe,199.#,adobe cs3 production premYum upgrade,can,8V2.99,3096
0,adobe production studio pr-mium,adobA,1699.G,adobe cs3 production prem=um upgrade,nau,822.m9,3097
0,adobe flash pro cs3 upgrade'[ mac ],a#obe,199.C,adobe Os3 production premium upgrade,nMn,u22.99,3098
0,adobe creative suite cs3 design stanNard upgrade,awobe,399d0,adobe cs3 productios premium upgrade,San,82~.99,3099
0,adobe c;eative suite cs3 design premium upsell,ad-be,15w9.0,adobe cM3 production premium upgrade,ban,822z99,3100
0,adobe cs3 design premium macosx dv$,adgbe,5F9.0,adobe cs3 productionEpremium upgrade,nSn,822.9{,3101
0,adobe creative suite cs3 productiJn premium upsell,zdobe,l199.0,adobe cs% production premium upgrade,naD,82P.99,3102
0,adobe creatrve suite cs3 web standard upgrade [ mac ],aAobe,39990,adobe cs3 production 7remium upgrade,na7,8=2.99,3103
0,adobe creative Kuite cs3 web premium upgrade [ mac ],adob2,499.|,adobe cs3 prod7ction premium upgrade,han,-22.99,3104
0,adobe crXative suite cs3 master collection upgrade [ mac ],adob],<399.0,adobe cs3 production premi0m upgrade,n&n,822.9:,3105
0,adobe flash pro csW [ mac ],a~obe,6-9.0,adobe cs3 production sremium upgrade,San,822.B9,3106
0,adoie creative suite cs3 production premium,adMbe,@699.0,adobe cs3 produc&ion premium upgrade,nBn,8c2.99,3107
0,adobe audition 2.@ upgrade,adibe,.29.0,fdobe cs3 production premium upgrade,n3n,82|.99,3108
0,adobB creative suite cs3 web premium [ mac ],pdobe,1t99.0,adobe cs3 production premium upfrade,na',8c2.99,3109
0,ad6be illustrator cs3 upgrade from freehand [ mac ],a{obe,#99.0,adobe cs3 production premium u5grade,Han,822V99,3110
0,adobe indesign cs3oupgrade from pagemaker [ mac ],ad5be,199.e,filemaker s;rver 8 upgrade ( from server 7 ),n7n,b79.99,3111
0,adobe indesign cs3 upgrade from pagemaker [ ma= ],adPbe,19#.0,aFobe indesign cs3 for mac,na_,725.v9,3112
0,adobe creative suite cs3 design premium uZsell [ mac ],ad3be,159B.0,adobe indeoign cs3 for mac,nZn,72;.99,3113
0,adobe indesigC cs3 upgrade from pagemaker,adobK,199.],adobe inde[ign cs3 for mac,nao,7\5.99,3114
0,adobe Is3 design standard macosx dvd,adebe,3s9.0,adobV indesign cs3 for mac,na_,725D99,3115
0,adobe illustrator cs3 [ mac q,&dobe,599y0,*dobe indesign cs3 for mac,na0,725.9-,3116
0,adobe indesign cs3 upgradP [ mac ],adoKe,199_0,adobe indesign cs3 f6r mac,'an,725.9{,3117
0,adobe illustrator cs3 upgrade o mac ],adobj,1\9.0,adobe indesign cs3 for qac,na3,{25.99,3118
0,adobe creative suite cs3 6esign premium [ mac ],ado'e,1799l0,adobe indesign c73 for mac,7an,72W.99,3119
0,adobe flash pro cs3 upgrade [>mac ],aDobe,19F.0,adobe indesign csD for mac,naN,7T5.99,3120
0,adobe fire\orks cs3 [ mac ],=dobe,/99.0,adob' indesign cs3 for mac,njn,7>5.99,3121
0,adobe creative sNite cs3 design premium upsell,a|obe,1599I0,adobe indesign cs3 for iac,n1n,72Q.99,3122
0,adobe cs3 design premium macosx dvd,adobq,598.0,avobe indesign cs3 for mac,<an,725Q99,3123
1,adobe indesign csb [ mac ],adob~,69940,adobe indesYgn cs3 for mac,"""an",72X.99,3124
0,adobe contribute cs3 [/mac ],a1obe,149O0,adobe/indesign cs3 for mac,1an,725[99,3125
0,adobe indesign cs3 upgrade from pagemaker [ mxc ],a[obe,19[.0,27510889 adobe indesign cs3 v. 5 product upgrade package 1 user upgrade froS,naQ,214j55,3126
0,adobe indesign cs3 upg~ade [ mac ],aOobe,1H9.0,27510889 adobe indesign cs3 v. 5 product upvrade package 1 user upgrade from,nWn,214.5~,3127
0,adobe indesign cs3 [vmac ],:dobe,699`0,27510889 adobe indesign cs3 v. 5 product upgrade package 1 user upgrade fro<,na4,214_55,3128
0,adobe indesign cs3 upgrade from page{aker [ mac ],aqobe,199Y0,adobe cs3 design standardhupsell,n7n,934.59,3129
0,adobe creative suit. cs3 design standard [ mac ],adbbe,1199i0,adobe cs3 design st\ndard upsell,na`,934c99,3130
0,adobe creative suite9cs3 master collection upsell,adrbe,1999h0,adobe cs3 de|ign standard upsell,nRn,934.9h,3131
0,adobe creative suite cs3 web standard [ m2c ],adoIe,99s.0,ad}be cs3 design standard upsell,uan,93N.99,3132
0,adobe crea!ive suite cs3 design premium upsell [ mac ],adobh,1599.P,ado;e cs3 design standard upsell,Gan,93k.99,3133
0,adobe indesign cs3 upgrade/from pagemaker,a!obe,19%.0,adobe cF3 design standard upsell,nac,934.9C,3134
0,adobe cs3 design standard macosx d.d,bdobe,3{9.0,adobe cs3 d;sign standard upsell,naO,93`.99,3135
0,adobe indesign \s3 upgrade [ mac ],`dobe,1y9.0,adobe cs3 desian standard upsell,aan,932.99,3136
0,adobe creative s~ite cs3 design premium upgrade [ mac ],adove,E99.0,adobe cs3 deSign standard upsell,n4n,934i99,3137
0,adobe aorobat standard 8.0,adobY,449.9m,ado:e cs3 design standard upsell,:an,934T99,3138
0,adobe creative suite cs3 design standard wpgrade,)dobe,3x9.0,adobe cs3 design s7andard upsell,%an,930.99,3139
0,adobe creative suite cs3 web^standard upsell,pdobe,7v9.0,adobe Os3 design standard upsell,na?,9X4.99,3140
0,adobe creative suite cs3 web standard #psell [ mac ],adobx,7Z9.0,adobe cs3 desi2n standard upsell,naP,93Q.99,3141
0,adobe creative quite cs3 design premium upsell,ddobe,1599_0,adobe cs3 deDign standard upsell,nas,9'4.99,3142
0,adobe cs3 design premium macosx >vd,ad=be,5F9.0,adobe cs3 design standard upsNll,na6,934.w9,3143
0,adobe creative suite cs3 production premi#m upsell,adoFe,1199.;,adobe cs3 de)ign standard upsell,nIn,(34.99,3144
0,acrobat professional 8 mac upsell standard-pro-essional,ad~be,27~.0,adobe cs3 design standaTd upsell,nVn,934.9l,3145
0,adobeHindesign cs3 upgrade from pagemaker [ mac ],adoOe,J99.0,adobe cs3 web s.andard upgrade,|an,41{.99,3146
0,adobe creative suite cs3 web standardn[ mac ],aWobe,9/9.0,adobe cs3 web standard uvgrade,n]n,41P.99,3147
0,microsoft offi0e 2004 standard upgrade ( mac ),microsoft,239.M9,adobe cs3 web stand$rd upgrade,nac,4)3.99,3148
0,adobe indesign cs3 upgrade from?pagemaker,a.obe,199.J,adobe cs3 web standar* upgrade,n3n,413.X9,3149
0,adobe creative suite csu production premium upgrade,ad]be,c99.0,adobe cs3 wyb standard upgrade,naB,4@3.99,3150
0,adobe cs3 design standard macosx Gvd,^dobe,399a0,adobe csh web standard upgrade,naw,"""13.99",3151
0,akobe after effects cs3 upgrade,ado>e,299_0,adobe cs3 web standard u*grade,xan,q13.99,3152
0,adobe creUtive suite cs3 web premium upsell [ mac ],adoEe,139^.0,adobe cs3 web standawd upgrade,na.,413.9X,3153
0,adobe indesign cs3 upgrade [ mab ],adobH,b99.0,adobe cs3 web standar! upgrade,Van,413.G9,3154
0,adobe photoshop cs3 extended upqrade [ mac ],adbbe,3}9.0,adobe cs3 web standard uQgrade,Uan,4l3.99,3155
0,adobe c`eative suite cs3 design premium upgrade [ mac ],ado9e,899.0,adobe cs3 web standa)d upgrade,nHn,413.{9,3156
0,adobe acroba_ standard 8.0,admbe,<49.99,adobe ks3 web standard upgrade,na$,413.9I,3157
0,adobe c|eative suite cs3 design standard upgrade,adooe,399g0,adobe cs3nweb standard upgrade,naY,413!99,3158
0,adobe creative suitb cs3 web standard upsell [ mac ],Tdobe,7B9.0,adobe cs3 web &tandard upgrade,nab,n13.99,3159
0,corel wordpeRfect office 12 standard upgrade,Eorel,149.9t,adobe c#3 web standard upgrade,n`n,413-99,3160
0,adobe crea5ive suite cs3 web premium upgrade [ mac ],adobF,499.0,<dobe cs3 web standard upgrade,{an,413.9h,3161
0,adobe cre_tive suite cs3 master collection upgrade [ mac ],a!obe,139U.0,adobe cs3 web standard upprade,n!n,433.99,3162
0,adobe after effects professioPal 6.5 upgrade from standard to professional,ad5be,499X99,adobe cs3 web Qtandard upgrade,naX,413.G9,3163
0,adobe auditjon 2.0 upgrade,adobW,1w9.0,adobe cs3 web standhrd upgrade,=an,4o3.99,3164
0,adobe creative suKte cs3 web premium [ mac ],Gdobe,15W9.0,adobe cs3 web standard uwgrade,:an,4|3.99,3165
0,adobe 8ndesign cs3 upgrade from pagemaker [ mac ],ado{e,1B9.0,adobe cs3 master collection upsell frOm cs1,n=n,{054.99,3166
