ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,graphics cards,xfx,hd567xznl3,91.88,"('title', 'brand', 'modelno', 'price')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,electronics - general,xfx,hd567xznl3,91.88,"('category', 'brand', 'modelno', 'price')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,computers accessories,sapphire,hd567xznl3,79.78,"('modelno',)",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,sapphire,hd567xznl3,79.78,"('title', 'modelno')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,electronics - general,sapphire,hd567xznl3,79.78,"('category', 'modelno')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,computers accessories,xfx,hd567xznl3,79.78,"('brand', 'modelno')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,computers accessories,sapphire,hd567xznl3,91.88,"('modelno', 'price')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,sapphire,hd567xznl3,79.78,"('title', 'category', 'modelno')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,79.78,"('title', 'brand', 'modelno')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,sapphire,hd567xznl3,91.88,"('title', 'modelno', 'price')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,electronics - general,xfx,hd567xznl3,79.78,"('category', 'brand', 'modelno')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,electronics - general,sapphire,hd567xznl3,91.88,"('category', 'modelno', 'price')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,computers accessories,xfx,hd567xznl3,91.88,"('brand', 'modelno', 'price')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,79.78,"('title', 'category', 'brand', 'modelno')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,sapphire,hd567xznl3,91.88,"('title', 'category', 'modelno', 'price')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'brand', 'modelno', 'price')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,sapphire radeon hd 5570 - 1 gb ddr3 hdmi dvi-i vga pci-express graphics card 100293l,electronics - general,xfx,hd567xznl3,91.88,"('category', 'brand', 'modelno', 'price')",1@177
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,computers accessories,xfx,hd567xznl3,79.99,"('modelno',)",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,79.99,"('title', 'modelno')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,electronics - general,xfx,hd567xznl3,79.99,"('category', 'modelno')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,computers accessories,xfx,hd567xznl3,79.99,"('brand', 'modelno')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,computers accessories,xfx,hd567xznl3,91.88,"('modelno', 'price')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,79.99,"('title', 'category', 'modelno')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,79.99,"('title', 'brand', 'modelno')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'modelno', 'price')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,electronics - general,xfx,hd567xznl3,79.99,"('category', 'brand', 'modelno')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,electronics - general,xfx,hd567xznl3,91.88,"('category', 'modelno', 'price')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,computers accessories,xfx,hd567xznl3,91.88,"('brand', 'modelno', 'price')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,79.99,"('title', 'category', 'brand', 'modelno')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,"('title', 'category', 'modelno', 'price')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'brand', 'modelno', 'price')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3,electronics - general,xfx,hd567xznl3,91.88,"('category', 'brand', 'modelno', 'price')",1@1258
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,computers accessories,xfx,hd567xznl3,68.61,"('modelno',)",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,68.61,"('title', 'modelno')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,electronics - general,xfx,hd567xznl3,68.61,"('category', 'modelno')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,computers accessories,xfx,hd567xznl3,68.61,"('brand', 'modelno')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,computers accessories,xfx,hd567xznl3,91.88,"('modelno', 'price')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,68.61,"('title', 'category', 'modelno')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,68.61,"('title', 'brand', 'modelno')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'modelno', 'price')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,electronics - general,xfx,hd567xznl3,68.61,"('category', 'brand', 'modelno')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,electronics - general,xfx,hd567xznl3,91.88,"('category', 'modelno', 'price')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,computers accessories,xfx,hd567xznl3,91.88,"('brand', 'modelno', 'price')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,68.61,"('title', 'category', 'brand', 'modelno')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,"('title', 'category', 'modelno', 'price')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'brand', 'modelno', 'price')",1@1255
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5570 1 gb ddr2 vga dvi hdmi pci-express video card hd557xzhf2,electronics - general,xfx,hd567xznl3,91.88,"('category', 'brand', 'modelno', 'price')",1@1255
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,69.88,"('modelno',)",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,69.88,"('title', 'modelno')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,69.88,"('category', 'modelno')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,69.88,"('brand', 'modelno')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,29.99,"('modelno', 'price')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,69.88,"('title', 'category', 'modelno')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,69.88,"('title', 'brand', 'modelno')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,29.99,"('title', 'modelno', 'price')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,69.88,"('category', 'brand', 'modelno')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,29.99,"('category', 'modelno', 'price')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,stationery & office machinery,hp,c6020b,29.99,"('brand', 'modelno', 'price')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,69.88,"('title', 'category', 'brand', 'modelno')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,"('title', 'category', 'modelno', 'price')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp coated paper 36 inches x 150 feet roll,stationery & office machinery,hp,c6020b,29.99,"('title', 'brand', 'modelno', 'price')",0@908
hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,hp c6567b coated paper 1 roll 42-inches x 150 ft,roll paper,hp,c6020b,29.99,"('category', 'brand', 'modelno', 'price')",0@908
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp coated paper 36 inches x 300 feet roll,photo paper,hp,c6020b,27.99,"('modelno',)",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp c6020b coated paper 1 roll 36-inches x 150 ft,photo paper,hp,c6020b,27.99,"('title', 'modelno')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp coated paper 36 inches x 300 feet roll,stationery & office machinery,hp,c6020b,27.99,"('category', 'modelno')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp coated paper 36 inches x 300 feet roll,photo paper,hp,c6020b,27.99,"('brand', 'modelno')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp coated paper 36 inches x 300 feet roll,photo paper,hp,c6020b,49.88,"('modelno', 'price')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,27.99,"('title', 'category', 'modelno')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp c6020b coated paper 1 roll 36-inches x 150 ft,photo paper,hp,c6020b,27.99,"('title', 'brand', 'modelno')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp c6020b coated paper 1 roll 36-inches x 150 ft,photo paper,hp,c6020b,49.88,"('title', 'modelno', 'price')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp coated paper 36 inches x 300 feet roll,stationery & office machinery,hp,c6020b,27.99,"('category', 'brand', 'modelno')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp coated paper 36 inches x 300 feet roll,stationery & office machinery,hp,c6020b,49.88,"('category', 'modelno', 'price')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp coated paper 36 inches x 300 feet roll,photo paper,hp,c6020b,49.88,"('brand', 'modelno', 'price')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,27.99,"('title', 'category', 'brand', 'modelno')",1@1043
hp coated paper 36 inches x 150 feet roll,roll paper,hp,c6020b,29.99,hp c6020b coated paper 1 roll 36-inches x 150 ft,stationery & office machinery,hp,c6020b,49.88,"('title', 'category', 'modelno', 'price')",1@1043
