ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d66-00029,11.0,"('brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wheel mouse optical,mice,microsoft,d66-00029,19.95,"('title', 'category', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wheel mouse optical,mice,microsoft,d1t00011,11.0,"('title', 'category', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wheel mouse optical,mice,microsoft,d66-00029,11.0,"('title', 'category', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wheel mouse optical,mice,microsoft,d66-00029,11.0,"('title', 'brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d66-00029,11.0,"('category', 'brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,19.95,"('title',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('category',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('brand',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,19.95,"('modelno',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,12.88,"('price',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,19.95,"('title', 'category')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,19.95,"('title', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,s9j-00001,19.95,"('title', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,12.88,"('title', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('category', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,19.95,"('category', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,12.88,"('category', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,19.95,"('brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,12.88,"('brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,12.88,"('modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,19.95,"('title', 'category', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,s9j-00001,19.95,"('title', 'category', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,12.88,"('title', 'category', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,s9j-00001,19.95,"('title', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,12.88,"('title', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,s9j-00001,12.88,"('title', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,19.95,"('category', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,12.88,"('category', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,12.88,"('category', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,12.88,"('brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,s9j-00001,19.95,"('title', 'category', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,d1t00011,12.88,"('title', 'category', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,s9j-00001,12.88,"('title', 'category', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort mouse 3000 s9j-00001,mice,microsoft,s9j-00001,12.88,"('title', 'brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,s9j-00001,12.88,"('category', 'brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,19.95,"('title',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('category',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('brand',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,19.95,"('modelno',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,13.79,"('price',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,19.95,"('title', 'category')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,19.95,"('title', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,bx3-00001,19.95,"('title', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,13.79,"('title', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('category', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,19.95,"('category', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,13.79,"('category', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,19.95,"('brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,13.79,"('brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,13.79,"('modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,19.95,"('title', 'category', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,bx3-00001,19.95,"('title', 'category', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,13.79,"('title', 'category', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,bx3-00001,19.95,"('title', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,13.79,"('title', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,bx3-00001,13.79,"('title', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,19.95,"('category', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,13.79,"('category', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,13.79,"('category', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,13.79,"('brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,bx3-00001,19.95,"('title', 'category', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,d1t00011,13.79,"('title', 'category', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,bx3-00001,13.79,"('title', 'category', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft wireless notebook optical mouse 3000 - winter blue,mice,microsoft,bx3-00001,13.79,"('title', 'brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,bx3-00001,13.79,"('category', 'brand', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t00011,19.95,"('title',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('category',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('brand',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t-00002,19.95,"('modelno',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,9.09,"('price',)",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t00011,19.95,"('title', 'category')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t00011,19.95,"('title', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t-00002,19.95,"('title', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t00011,9.09,"('title', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,19.95,"('category', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t-00002,19.95,"('category', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,9.09,"('category', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t-00002,19.95,"('brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t00011,9.09,"('brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t-00002,9.09,"('modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t00011,19.95,"('title', 'category', 'brand')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t-00002,19.95,"('title', 'category', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t00011,9.09,"('title', 'category', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t-00002,19.95,"('title', 'brand', 'modelno')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t00011,9.09,"('title', 'brand', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000,mice,microsoft,d1t-00002,9.09,"('title', 'modelno', 'price')",0@1810
comfort opt mse3000 silver blu,computers accessories,microsoft,d1t-00011,11.99,microsoft comfort optical mouse 3000 silver blue,mice,microsoft,d1t-00002,19.95,"('category', 'brand', 'modelno')",0@1810
