ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes,originalRightId
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),microsoft,669.0,"('title',)",0@662
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,669.0,"('title', 'manufacturer')",0@662
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),microsoft,158.39,"('title', 'price')",0@662
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),microsoft,809.0,"('title',)",0@531
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,809.0,"('title', 'manufacturer')",0@531
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),microsoft,158.39,"('title', 'price')",0@531
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,146.95,"('title',)",1@1163
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,146.95,"('title', 'manufacturer')",1@1163
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,209.0,"('title', 'price')",1@1163
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,186.73,"('title',)",1@111
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,186.73,"('title', 'manufacturer')",1@111
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,209.0,"('title', 'price')",1@111
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,537.72,"('title',)",1@1773
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,537.72,"('title', 'manufacturer')",1@1773
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,209.0,"('title', 'price')",1@1773
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,41.58,"('title',)",1@1715
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,41.58,"('title', 'manufacturer')",1@1715
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,209.0,"('title', 'price')",1@1715
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,168.99,"('title',)",1@1137
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,168.99,"('title', 'manufacturer')",1@1137
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,209.0,"('title', 'price')",1@1137
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,93.25,"('title',)",1@77
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,93.25,"('title', 'manufacturer')",1@77
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,209.0,"('title', 'price')",1@77
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,303.9,"('title',)",1@1828
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,303.9,"('title', 'manufacturer')",1@1828
microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,microsoft windows server 2003 client additional license for devices 5 pack,,209.0,"('title', 'price')",1@1828
genuine fractals genuine fractals print pro 1u,onone software,299.95,onone software genuine fractals print pro software,onone software,,"('title',)",0@859
genuine fractals genuine fractals print pro 1u,onone software,299.95,onone software genuine fractals print pro software,,,"('title', 'manufacturer')",0@859
genuine fractals genuine fractals print pro 1u,onone software,299.95,onone software genuine fractals print pro software,onone software,269.99,"('title', 'price')",0@859
apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,apple final cut studio 2 upgrade from final cut studio,apple,299.0,"('title',)",0@950
apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,apple final cut studio 2 upgrade from final cut studio,,299.0,"('title', 'manufacturer')",0@950
apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,apple final cut studio 2 upgrade from final cut studio,apple,499.99,"('title', 'price')",0@950
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),apple software,79.99,"('title',)",1@2755
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),apple software,499.0,"('title', 'price')",1@2755
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),,299.99,"('title',)",1@944
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,299.99,"('title', 'manufacturer')",1@944
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),,499.0,"('title', 'price')",1@944
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),,460.7,"('title',)",1@127
apple final cut studio 2 upgrade from final cut studio,,499.99,ma888z/a final cut studio v. 2 version upgrade package 1 seat dvd mac,,499.0,"('price',)",1@127
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),,499.0,"('title', 'price')",1@127
apple final cut studio 2 upgrade from final cut studio,,499.99,ma888z/a final cut studio v. 2 version upgrade package 1 seat dvd mac,apple,499.0,"('manufacturer', 'price')",1@127
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),apple software,79.99,"('title',)",1@1409
apple final cut studio 2 upgrade from final cut studio,,499.99,apple final cut studio 2 upgrade from final cut studio ( mac ),apple software,499.0,"('title', 'price')",1@1409
sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sony media software sound forge audio studio 8 software music production software,m-audio,299.99,"('title',)",0@827
sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sony media software sound forge audio studio 8 software music production software,sony-pictures-digital-entertainment,299.99,"('title', 'manufacturer')",0@827
sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sony media software sound forge audio studio 8 software music production software,m-audio,69.95,"('title', 'price')",0@827
sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sony media software sound forge audio studio 8 software music production software,sony media,232.05,"('title',)",0@879
sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sony media software sound forge audio studio 8 software music production software,sony-pictures-digital-entertainment,232.05,"('title', 'manufacturer')",0@879
sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sony media software sound forge audio studio 8 software music production software,sony media,69.95,"('title', 'price')",0@879
punch ! master landscape & home design,punch ! software,99.99,punch software 25100 punch ! master landscape and home design,punch ! software,99.0,"('title',)",0@851
punch ! master landscape & home design,punch ! software,99.99,punch software 25100 punch ! master landscape and home design,punch software,99.0,"('title', 'manufacturer')",0@851
punch ! master landscape & home design,punch ! software,99.99,punch software 25100 punch ! master landscape and home design,punch ! software,45.99,"('title', 'price')",0@851
punch software 25100 punch ! master landscape and home design,punch software,45.99,punch ! master landscape & home design,,33.5,"('title',)",1@462
punch software 25100 punch ! master landscape and home design,punch software,45.99,punch ! master landscape & home design,punch ! software,33.5,"('title', 'manufacturer')",1@462
punch software 25100 punch ! master landscape and home design,punch software,45.99,punch ! master landscape & home design,punch software,135.99,"('title',)",1@2720
punch software 25100 punch ! master landscape and home design,punch software,45.99,punch ! master landscape & home design,punch software,99.99,"('title', 'price')",1@2720
punch software 25100 punch ! master landscape and home design,punch software,45.99,punch ! master landscape & home design,punch software,135.99,"('title',)",1@3056
punch software 25100 punch ! master landscape and home design,punch software,45.99,punch ! master landscape & home design,punch software,99.99,"('title', 'price')",1@3056
national geographic presents : redshift planetarium,topics entertainment,29.99,national geographic redshift planetarium,topics entertainment,9.99,"('title',)",0@362
national geographic presents : redshift planetarium,topics entertainment,29.99,national geographic redshift planetarium,,9.99,"('title', 'manufacturer')",0@362
national geographic presents : redshift planetarium,topics entertainment,29.99,national geographic redshift planetarium,topics entertainment,17.9,"('title', 'price')",0@362
national geographic presents : redshift planetarium,topics entertainment,29.99,national geographic redshift planetarium,topics entertainment,29.99,"('title',)",0@48
national geographic presents : redshift planetarium,topics entertainment,29.99,national geographic redshift planetarium,,29.99,"('title', 'manufacturer')",0@48
national geographic presents : redshift planetarium,topics entertainment,29.99,national geographic redshift planetarium,topics entertainment,17.9,"('title', 'price')",0@48
national geographic redshift planetarium,,17.9,national geographic presents : redshift planetarium,,39.99,"('title',)",1@2622
national geographic redshift planetarium,,17.9,national geographic presents : redshift planetarium,topics entertainment,39.99,"('title', 'manufacturer')",1@2622
national geographic redshift planetarium,,17.9,national geographic presents : redshift planetarium,,29.99,"('title', 'price')",1@2622
nova greeting card factory ( mac ),nova development,49.99,nova greeting card factory for mac,nova development,29.99,"('title',)",0@759
nova greeting card factory ( mac ),nova development,49.99,humorous greeting card factory,nova development,41.99,"('price',)",0@759
nova greeting card factory ( mac ),nova development,49.99,nova greeting card factory for mac,,29.99,"('title', 'manufacturer')",0@759
nova greeting card factory ( mac ),nova development,49.99,nova greeting card factory for mac,nova development,41.99,"('title', 'price')",0@759
nova greeting card factory ( mac ),nova development,49.99,humorous greeting card factory,,41.99,"('manufacturer', 'price')",0@759
avanquest usa llc system care professional,,43.32,system care professional,,205.99,"('title',)",1@192
avanquest usa llc system care professional,,43.32,system care professional,avanquest,205.99,"('title', 'manufacturer')",1@192
avanquest usa llc system care professional,,43.32,system care professional,,49.95,"('title', 'price')",1@192
avanquest usa llc system care professional,,43.32,system care professional,,49.95,"('title', 'price')",1@2177
avanquest usa llc system care professional,,43.32,system care professional,,145.7,"('title',)",1@312
avanquest usa llc system care professional,,43.32,system care professional,,49.95,"('title', 'price')",1@312
avanquest usa llc system care professional,,43.32,system care professional,,157.36,"('title',)",1@314
avanquest usa llc system care professional,,43.32,system care professional,,49.95,"('title', 'price')",1@314
avanquest usa llc system care professional,,43.32,system care professional,,46.42,"('title',)",1@700
avanquest usa llc system care professional,,43.32,system care professional,avanquest,46.42,"('title', 'manufacturer')",1@700
avanquest usa llc system care professional,,43.32,system care professional,,49.95,"('title', 'price')",1@700
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,35.99,"('title',)",1@783
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch ! software,35.99,"('title', 'manufacturer')",1@783
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,49.99,"('title', 'price')",1@783
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,62.99,"('title',)",1@2273
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch ! software,62.99,"('title', 'manufacturer')",1@2273
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,49.99,"('title', 'price')",1@2273
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,62.99,"('title',)",1@2399
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch ! software,62.99,"('title', 'manufacturer')",1@2399
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,49.99,"('title', 'price')",1@2399
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,35.99,"('title',)",1@2400
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch ! software,35.99,"('title', 'manufacturer')",1@2400
punch software 38100 punch ! super home suite ( small box ),punch software,45.99,punch ! super home suite,punch software,49.99,"('title', 'price')",1@2400
acid music studio 7,sony media,78.95,sony media software acid music studio 7 software music production software,sony-pictures-digital-entertainment,69.99,"('title',)",0@441
acid music studio 7,sony media,78.95,sony acid music studio,,69.99,"('manufacturer',)",0@441
acid music studio 7,sony media,78.95,sony media software acid music studio 7 software music production software,,69.99,"('title', 'manufacturer')",0@441
acid music studio 7,sony media,78.95,sony acid music studio,,69.95,"('manufacturer', 'price')",0@441
weekly reader preparing for kindergarten,fogware publishing,19.99,weekly reader preparing for kindergarten 2008 ( pc/mac ) fogware,topics entertainment,29.99,"('title',)",0@360
weekly reader preparing for kindergarten,fogware publishing,19.99,weekly reader preparing for kindergarten 2008 ( pc/mac ) fogware,,29.99,"('title', 'manufacturer')",0@360
weekly reader preparing for kindergarten,fogware publishing,19.99,weekly reader preparing for kindergarten 2008 ( pc/mac ) fogware,topics entertainment,19.99,"('title', 'price')",0@360
